4	 1:1.29555351464296	 2:1.00801223843533	 3:-.843995532216004	 4:-.80470640575722	 5:.593962222236474	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-1.03815387897482
14	 1:-.554411343392506	 2:-1.03706158248246	 3:.776974375063421	 4:1.63492525965549	 5:.147734757791214	 6:-3.95854507323581E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-2.33889683064441	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.81207709546426
9	 1:-.554411343392506	 2:.45026483273048	 3:.910815927040621	 4:-1.19504747222325	 5:4.94196916873132E-03	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.739407829196054	 2:-.479314176777608	 3:.776974375063421	 4:-1.01614115009298	 5:5.84892649021625E-02	 6:-.796251374772415	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
15	 1:.555567571428778	 2:7.84332289272449E-02	 3:1.08927132967688	 4:.333788371435379	 5:-.994607551188651	 6:-.663834838065405	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-1.03815387897482
17	 1:5.78114018136053E-04	 2:.264349030828862	 3:-.784510398003915	 4:1.04941365995644	 5:-.97675845261084	 6:1.83316271126678	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
4	 1:.925560543035873	 2:.264349030828862	 3:-.829124248662982	 4:-1.43901063876452	 5:.254829349258077	 6:1.00083019482272	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.35604013955401
17	 1:.740564057232326	 2:7.84332289272449E-02	 3:-.918351949981116	 4:-1.29263273883976	 5:-1.01245664976646	 6:-1.17458433679244	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.739407829196054	 2:-.479314176777608	 3:1.19337031454804	 4:1.58613262634724	 5:-1.01245664976646	 6:1.60616293405476	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
12	 1:-.554411343392506	 2:-.851145780580843	 3:.821588225722488	 4:.138617838202362	 5:-1.7799678886123	 6:.149581030277656	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-2.33889683064441	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.240089206131876
17	 1:-.739407829196054	 2:-.665229978679225	 3:1.58002368692662	 4:.138617838202362	 5:-.155699918031562	 6:1.68182952645877	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
14	 1:2.03553945785715	 2:1.7516754460418	 3:-.725025263791826	 4:-1.29263273883976	 5:-.851814762566168	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
19	 1:.925560543035873	 2:.822096436533715	 3:1.01491491191177	 4:.870507337826177	 5:-1.56577870567858	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
2	 1:5.78114018136053E-04	 2:-.29339837487599	 3:-.843995532216004	 4:1.01688523775094	 5:.593962222236474	 6:.263080918883664	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:4.03933209815156	 11:-.716259742250555	 12:.486075253572359	 13:-.105304810091389	 14:-.240089206131876
4	 1:-.369414857588959	 2:-.107482572974372	 3:-.739896547344849	 4:1.01688523775094	 5:.344074842147129	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-1.05958245378205	 13:-.105304810091389	 14:-.240089206131876
3	 1:5.78114018136053E-04	 2:.45026483273048	 3:-.829124248662982	 4:-1.03240536119574	 5:-1.76211879003449	 6:1.07649678722672	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:.785993944666196
3	 1:-.739407829196054	 2:-1.03706158248246	 3:-.829124248662982	 4:1.56986841524448	 5:-1.01245664976646	 6:.319830863186669	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:9.52256354112135	 14:.329956988755941
7	 1:-.184418371785411	 2:-.29339837487599	 3:1.49079598560849	 4:-1.12999062781224	 5:-.405587298120908	 6:-.853001319075419	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
19	 1:.555567571428778	 2:.264349030828862	 3:.167251749389508	 4:-1.03240536119574	 5:.272678447835887	 6:-1.17458433679244	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
16	 1:-.739407829196054	 2:-.665229978679225	 3:.122637898730442	 4:.350052582538131	 5:.344074842147129	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
17	 1:-.924404314999601	 2:-.665229978679225	 3:-2.37573773817729	 4:-1.01614115009298	 5:5.84892649021625E-02	 6:1.05758013912572	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:-3.60775212818317	 10:1.05538484433444	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.557975466711068
13	 1:-.739407829196054	 2:-1.03706158248246	 3:.821588225722488	 4:1.1307347154702	 5:.344074842147129	 6:1.36024650874174	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:2.04009557341939
1	 1:-.369414857588959	 2:.264349030828862	 3:1.40156828429035	 4:-1.52033169427828	 5:.344074842147129	 6:1.18999667583273	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-.696126162042131
7	 1:-.554411343392506	 2:-.851145780580843	 3:-.308629324307203	 4:-1.11372641670949	 5:-1.28019312843361	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.369414857588959	 2:-.29339837487599	 3:.152380465836486	 4:-.154137961647163	 5:1.89694641841663	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.696126162042131
14	 1:-.369414857588959	 2:-.665229978679225	 3:1.17849903099502	 4:1.29337682649771	 5:-1.79781698719011	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.92608633444183
14	 1:-.369414857588959	 2:-.851145780580843	 3:-.189659055883025	 4:-1.11372641670949	 5:-3.07562279868894E-02	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
4	 1:.925560543035873	 2:.264349030828862	 3:.301093301366709	 4:1.55360420414173	 5:-1.01245664976646	 6:-1.43941741020646	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:.122391087136026	 13:-.105304810091389	 14:.557975466711068
9	 1:-.739407829196054	 2:-.851145780580843	 3:1.04465747901782	 4:.78918628231242	 5:-.352040002387476	 6:1.07649678722672	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
12	 1:-.739407829196054	 2:2.12350704984503	 3:-.769639114450893	 4:.90303576003168	 5:.647509517969905	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.739407829196054	 2:-.665229978679225	 3:-1.03732221840529	 4:.301259949229877	 5:-.012907129409079	 6:1.39807980494375	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
10	 1:.370571085625231	 2:-.29339837487599	 3:.330835868472753	 4:.480166271360142	 5:-1.7799678886123	 6:-.436835060853388	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:.557975466711068
19	 1:5.78114018136053E-04	 2:7.84332289272449E-02	 3:1.22311288165408	 4:1.52107578193623	 5:-1.0838530440777	 6:-3.95854507323581E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
3	 1:.740564057232326	 2:.45026483273048	 3:.24160816715462	 4:1.03314944885369	 5:1.34362436250451	 6:.622497232802692	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.58405861750914
19	 1:-.739407829196054	 2:-.665229978679225	 3:.301093301366709	 4:1.58613262634724	 5:.593962222236474	 6:-9.63353950353624E-02	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
9	 1:.925560543035873	 2:1.00801223843533	 3:1.08927132967688	 4:-.398101128188434	 5:.683207715125526	 6:1.60616293405476	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
2	 1:-.739407829196054	 2:-.29339837487599	 3:.301093301366709	 4:-1.08119799450399	 5:-.155699918031562	 6:.357664159388672	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-2.33889683064441	 10:-2.67454922293695	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.6980678564867
10	 1:.185574599821683	 2:-.479314176777608	 3:-1.26039147170062	 4:.350052582538131	 5:1.64705903832728	 6:-1.66641718741848	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:-.240089206131876
14	 1:.555567571428778	 2:.264349030828862	 3:-1.03732221840529	 4:.252467315921622	 5:1.07588788383735	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
1	 1:-.739407829196054	 2:-.851145780580843	 3:1.14875646388897	 4:.382581004743634	 5:-.994607551188651	 6:1.13324673152973	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.924404314999601	 2:-.479314176777608	 3:-1.57268842631409	 4:-.999876938990238	 5:1.34362436250451	 6:-1.45833405830746	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.329956988755941
17	 1:.185574599821683	 2:.636180634632098	 3:.24160816715462	 4:-1.03240536119574	 5:.254829349258077	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
15	 1:-.739407829196054	 2:-.107482572974372	 3:-.977837084193205	 4:.236203104818871	 5:.540414926503043	 6:-1.74208377982248	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
15	 1:-.554411343392506	 2:-.851145780580843	 3:-.754767830897871	 4:.935564182237183	 5:1.11158608099297	 6:-.153085339338366	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.240089206131876
1	 1:-.554411343392506	 2:.264349030828862	 3:1.40156828429035	 4:.78918628231242	 5:1.36147346108232	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.696126162042131
9	 1:-.184418371785411	 2:-.107482572974372	 3:.910815927040621	 4:-1.11372641670949	 5:1.34362436250451	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.514056204127554	 13:-.105304810091389	 14:1.6980678564867
18	 1:5.78114018136053E-04	 2:-.107482572974372	 3:1.01491491191177	 4:.236203104818871	 5:1.04018968668173	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.696126162042131
17	 1:-.554411343392506	 2:-.107482572974372	 3:.910815927040621	 4:.171146260407865	 5:1.34362436250451	 6:-.153085339338366	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:.667917336790525	 13:-.105304810091389	 14:-1.03815387897482
12	 1:-.369414857588959	 2:.264349030828862	 3:.821588225722488	 4:.886771548928928	 5:.558264025080853	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
18	 1:-.369414857588959	 2:-.479314176777608	 3:.434934853343909	 4:-.105345328338908	 5:-.994607551188651	 6:.641413880903693	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:-.240089206131876
19	 1:.370571085625231	 2:1.00801223843533	 3:-1.12036532467582E-02	 4:1.03314944885369	 5:-.994607551188651	 6:.33874751128767	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-.240089206131876
3	 1:-.369414857588959	 2:.264349030828862	 3:-.918351949981116	 4:1.17952734877845	 5:-.97675845261084	 6:.811663713812706	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
2	 1:.740564057232326	 2:.636180634632098	 3:-.769639114450893	 4:1.17952734877845	 5:.326225743569318	 6:1.00083019482272	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
16	 1:-.739407829196054	 2:-.107482572974372	 3:1.25285544876013	 4:-5.65526950306546E-02	 5:1.41502075681575	 6:1.41699645304475	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
12	 1:-.369414857588959	 2:-.107482572974372	 3:.821588225722488	 4:.805450493415171	 5:1.21868067245983	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.35604013955401
15	 1:-.739407829196054	 2:-.107482572974372	 3:-.888609382875071	 4:.90303576003168	 5:1.04018968668173	 6:.811663713812706	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
4	 1:-.369414857588959	 2:7.84332289272449E-02	 3:1.17849903099502	 4:1.63492525965549	 5:.344074842147129	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.924144639997258
16	 1:5.78114018136053E-04	 2:-.29339837487599	 3:1.26772673231315	 4:.382581004743634	 5:-.994607551188651	 6:-1.08000109628743	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-2.67454922293695	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
16	 1:-.924404314999601	 2:-1.59480898818731	 3:-2.79213367766192	 4:-.544479028113197	 5:9.41874620577833E-02	 6:.584663936600689	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.329956988755941
5	 1:-.739407829196054	 2:-.665229978679225	 3:1.00004362835875	 4:.78918628231242	 5:-.137850819453751	 6:-1.77991707602449	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.329956988755941
3	 1:1.85054297205361	 2:1.56575964414018	 3:-.145045205223958	 4:-.105345328338908	 5:-1.10170214265551	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
12	 1:1.48055000044651	 2:1.19392804033695	 3:.598518972427154	 4:-1.12999062781224	 5:.647509517969905	 6:1.30349656443874	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.150372037691222	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.554411343392506	 2:.636180634632098	 3:1.26772673231315	 4:1.58613262634724	 5:1.04018968668173	 6:1.79532941506478	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:1.35604013955401
19	 1:-.739407829196054	 2:-.479314176777608	 3:-.62092627892067	 4:-1.16251905001775	 5:.647509517969905	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
2	 1:-.739407829196054	 2:1.00801223843533	 3:.345707152025776	 4:1.50481157083348	 5:.344074842147129	 6:1.45482974924675	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
